,score,content,label,cleaned_content,content_stopWord,stemmed_content
33,1,"Pesan makanan pengantaran standar, masih di double order, makanan saya untuj drop di concierge tertukar dengan order lain, pesan 5 pax terkirim 2. Grab hanya memberi nomor pengemudi 4 jam kemudian untuk dihub langsung. Double order hanya merugikan customer!!!!!!! Kalau ada bintang kosong, saya beri kosong",negatif,pesan makanan pengantaran standar masih di double order makanan saya untuj drop di concierge tertukar dengan order lain pesan pax terkirim grab hanya memberi nomor pengemudi jam kemudian untuk dihub langsung double order hanya merugikan customer kalau ada bintang kosong saya beri kosong,pesan makanan pengantaran standar double order makanan untuj drop concierge tertukar order pesan pax terkirim grab nomor pengemudi jam dihub langsung double order merugikan customer bintang kosong kosong,pesan makan antar standar double order makan untuj drop concierge tukar order pesan pax kirim grab nomor kemudi jam dihub langsung double order rugi customer bintang kosong kosong
34,5,"baru coba pesen makan pake grab, dan ternyata sangat memuaskan, harga lebih murah dari apk lain dan diskon lebih banyak, membantu saya disaat kelaparan dan uang menipis, terimakasih grab",positif,baru coba pesen makan pake grab dan ternyata sangat memuaskan harga lebih murah dari apk lain dan diskon lebih banyak membantu saya disaat kelaparan dan uang menipis terimakasih grab,coba pesen makan pake grab memuaskan harga murah apk diskon membantu disaat kelaparan uang menipis terimakasih grab,coba sen makan pake grab muas harga murah apk diskon bantu saat lapar uang tip terimakasih grab
35,5,"Kecewaaa, top up gagalll, iyasih nominal tidak seberapa tapi saat ini kondisi keuangan emang lagi kurang , malah ditambah masalaaah ini lagi, udah gituuu pelayanan lama 1 x 24 jam, capekkkk Bintangnya bakal aku kasih 5 lagi kalo udah di refund... Harap pengertiannya",positif,kecewaaa top up gagalll iyasih nominal tidak seberapa tapi saat ini kondisi keuangan emang lagi kurang malah ditambah masalaaah ini lagi udah gituuu pelayanan lama x jam capekkkk bintangnya bakal aku kasih lagi kalo udah di refund harap pengertiannya,kecewaaa top up gagalll iyasih nominal kondisi keuangan emang ditambah masalaaah udah gituuu pelayanan x jam capekkkk bintangnya kasih kalo udah refund harap pengertiannya,kecewaaa top up gagalll iyasih nominal kondisi uang emang tambah masalaaah udah gituuu layan x jam capekkkk bintang kasih kalo udah refund harap erti
36,1,Saat order makanan salah pembayaran g bs langsung cancel babakan kurirnya pun ga bs cancel sama sama bingung. Kaya dipaksa untuk order hrsnya ada cancel sm. Kaya order. Mobil atau motor,negatif,saat order makanan salah pembayaran g bs langsung cancel babakan kurirnya pun ga bs cancel sama sama bingung kaya dipaksa untuk order hrsnya ada cancel sm kaya order mobil atau motor,order makanan salah pembayaran g bs langsung cancel babakan kurirnya ga bs cancel bingung kaya dipaksa order hrsnya cancel sm kaya order mobil motor,order makan salah bayar g bs langsung cancel babakan kurir ga bs cancel bingung kaya paksa order hrsnya cancel sm kaya order mobil motor
37,1,"Paket unlimited, tp promo diskon di grabfoodnya hampir ga ada sama sekali. Kadang vocernya ilang sendiri pdhl cuman ditinggal switch app buat isi saldo. Makin kesini makin downgrade. Udah gitu kalo pesen grab ride lama baget loading padahal sinyal bagus. Tolong dibenerin lah! Percuma langganan tapi sama aja harganya kek pengguna normal!",negatif,paket unlimited tp promo diskon di grabfoodnya hampir ga ada sama sekali kadang vocernya ilang sendiri pdhl cuman ditinggal switch app buat isi saldo makin kesini makin downgrade udah gitu kalo pesen grab ride lama baget loading padahal sinyal bagus tolong dibenerin lah percuma langganan tapi sama aja harganya kek pengguna normal,paket unlimited tp promo diskon grabfoodnya ga kadang vocernya ilang pdhl cuman ditinggal switch app isi saldo kesini downgrade udah gitu kalo pesen grab ride baget loading sinyal bagus tolong dibenerin langganan aja harganya kek pengguna normal,paket unlimited tp promo diskon grabfoodnya ga kadang vocernya ilang pdhl cuman tinggal switch app isi saldo kesini downgrade udah gitu kalo sen grab ride baget loading sinyal bagus tolong dibenerin langgan aja harga kek guna normal
38,1,Untuk pemilik apk grab tegur driver2nya terutama wilayah moker daerah Dawarblandong...kalau gak niat jdi driver grab langsung keluarin aja dari grab....pesan grab mobil ada driver tapi lewat apk gak mau...maunya offline hrganya lebih mahal pula...driver2 kayak gitu mending keluarin aja dari grab...,negatif,untuk pemilik apk grab tegur drivernya terutama wilayah moker daerah dawarblandongkalau gak niat jdi driver grab langsung keluarin aja dari grabpesan grab mobil ada driver tapi lewat apk gak maumaunya offline hrganya lebih mahal puladriver kayak gitu mending keluarin aja dari grab,pemilik apk grab tegur drivernya wilayah moker daerah dawarblandongkalau gak niat jdi driver grab langsung keluarin aja grabpesan grab mobil driver apk gak maumaunya offline hrganya mahal puladriver kayak gitu mending keluarin aja grab,milik apk grab tegur drivernya wilayah moker daerah dawarblandongkalau gak niat jdi driver grab langsung keluarin aja grabpesan grab mobil driver apk gak maumaunya offline hrganya mahal puladriver kayak gitu mending keluarin aja grab
39,3,"Admin ID yang terhormat,, tolong di baned akun yang menggunakan aplikasi pihak ke 3 dan yang memakai MOD,, karna itu sangat merugikan driver lain yang pakai ID murni,, driver lain akan sangat kecewa karena mereka jarang mendapat orderan,, itu terjadi pada saya yang jarang mendapat orderan karena sistem MOD menyedot orderan ke akun mereka,, saya harap dapat segera di tindak lanjuti 🙏🙏🙏",negatif,admin id yang terhormat tolong di baned akun yang menggunakan aplikasi pihak ke dan yang memakai mod karna itu sangat merugikan driver lain yang pakai id murni driver lain akan sangat kecewa karena mereka jarang mendapat orderan itu terjadi pada saya yang jarang mendapat orderan karena sistem mod menyedot orderan ke akun mereka saya harap dapat segera di tindak lanjuti,admin id terhormat tolong baned akun aplikasi memakai mod karna merugikan driver pakai id murni driver kecewa jarang orderan jarang orderan sistem mod menyedot orderan akun harap tindak lanjuti,admin id hormat tolong baned akun aplikasi pakai mod karna rugi driver pakai id murni driver kecewa jarang order jarang order sistem mod sedot order akun harap tindak lanjut
40,1,aplikasi nggak jelas saya salah pesan di grab food nggak bisa di batalin padahal salah klik langsung mau di batalin nggak bisa titik lokasi juga nggak akurat . maps nggak lengkap masak di apl ojol sebelah sudah terdaftar maps nya yang ini blm terdaftar . auto uninstall,negatif,aplikasi nggak jelas saya salah pesan di grab food nggak bisa di batalin padahal salah klik langsung mau di batalin nggak bisa titik lokasi juga nggak akurat maps nggak lengkap masak di apl ojol sebelah sudah terdaftar maps nya yang ini blm terdaftar auto uninstall,aplikasi nggak salah pesan grab food nggak batalin salah klik langsung batalin nggak titik lokasi nggak akurat maps nggak lengkap masak apl ojol sebelah terdaftar maps nya blm terdaftar auto uninstall,aplikasi nggak salah pesan grab food nggak batalin salah klik langsung batalin nggak titik lokasi nggak akurat maps nggak lengkap masak apl ojol belah daftar maps nya blm daftar auto uninstall
41,5,"Saran untuk toko makanan yg bermitra, jika ada pesanan mohon untuk lebih teliti lagi dalam menyiapkan makanan, karena sering ada kendala salah pesanan, kasihan untuk driver yang mengantarkan, harus dua kali kerja,",positif,saran untuk toko makanan yg bermitra jika ada pesanan mohon untuk lebih teliti lagi dalam menyiapkan makanan karena sering ada kendala salah pesanan kasihan untuk driver yang mengantarkan harus dua kali kerja,saran toko makanan yg bermitra pesanan mohon teliti makanan kendala salah pesanan kasihan driver mengantarkan kali kerja,saran toko makan yg mitra pesan mohon teliti makan kendala salah pesan kasihan driver antar kali kerja
42,2,"sudah 5x berturut-turut kejadian driver terlewat dari titik lokasi jadi jauh untuk penjemputan, sudah 5x juga driver meminta membatalkan pesanan karena terlalu jauh untuk putar balik, dan setelah pesanan yang ke-5 saya memutuskan untuk tidak jadi mesan grab karena sudah malas pergi dan sering terlewat dari titik penjemputan...",negatif,sudah x berturutturut kejadian driver terlewat dari titik lokasi jadi jauh untuk penjemputan sudah x juga driver meminta membatalkan pesanan karena terlalu jauh untuk putar balik dan setelah pesanan yang ke saya memutuskan untuk tidak jadi mesan grab karena sudah malas pergi dan sering terlewat dari titik penjemputan,x berturutturut kejadian driver terlewat titik lokasi penjemputan x driver membatalkan pesanan putar pesanan memutuskan mesan grab malas pergi terlewat titik penjemputan,x berturutturut jadi driver lewat titik lokasi jemput x driver batal pesan putar pesan putus mesan grab malas pergi lewat titik jemput
43,5,"Untuk pelayanan lumayan bagus, meski sudah jarang ada promo, saya harap untuk grabcar ada estimasi biaya toll yang akan dilalui, agar tidak terlalu berat jika ternyata terlalu mahal, dan saya harap ada pilihan tanpa toll karena banyak yang tidak mau menerima pesanan karena penumpang tidak mau lewat toll, sedangkan aplikasi hanya menyediakan rute lewat toll",positif,untuk pelayanan lumayan bagus meski sudah jarang ada promo saya harap untuk grabcar ada estimasi biaya toll yang akan dilalui agar tidak terlalu berat jika ternyata terlalu mahal dan saya harap ada pilihan tanpa toll karena banyak yang tidak mau menerima pesanan karena penumpang tidak mau lewat toll sedangkan aplikasi hanya menyediakan rute lewat toll,pelayanan lumayan bagus jarang promo harap grabcar estimasi biaya toll berat mahal harap pilihan toll menerima pesanan penumpang toll aplikasi menyediakan rute toll,layan lumayan bagus jarang promo harap grabcar estimasi biaya toll berat mahal harap pilih toll terima pesan tumpang toll aplikasi sedia rute toll
44,1,Driver menolak karena orderan murah make promo saya kurang respect sama drivernya. Kalo ga mau ngapain di ambil. Padahal saya juga ngasih nya lebihin buat tip drivernya,negatif,driver menolak karena orderan murah make promo saya kurang respect sama drivernya kalo ga mau ngapain di ambil padahal saya juga ngasih nya lebihin buat tip drivernya,driver menolak orderan murah make promo respect drivernya kalo ga ngapain ambil ngasih nya lebihin tip drivernya,driver tolak order murah make promo respect drivernya kalo ga ngapain ambil ngasih nya lebihin tip drivernya
45,1,"Hujan selalu nge blas, titik jemput jauh sekali,tidak seperti indriver harga murah,saya pernah yg jemput pake mobil Fortuner,&mobil bisa pilih sesuka hati..",negatif,hujan selalu nge blas titik jemput jauh sekalitidak seperti indriver harga murahsaya pernah yg jemput pake mobil fortunermobil bisa pilih sesuka hati,hujan nge blas titik jemput sekalitidak indriver harga murahsaya yg jemput pake mobil fortunermobil pilih sesuka hati,hujan nge blas titik jemput sekalitidak indriver harga murahsaya yg jemput pake mobil fortunermobil pilih suka hati
46,5,"saya seneng banget pakai aplikasi grab untuk pemesanan, cuman ada 1 masukan, agar ada pilihan untuk driver umum, perempuan, dan laki2. karena saya laki2 canggung kalo pas dapat driver perempuan. terima kasih grab, semoga kedepannya lebih baik lagi.",positif,saya seneng banget pakai aplikasi grab untuk pemesanan cuman ada masukan agar ada pilihan untuk driver umum perempuan dan laki karena saya laki canggung kalo pas dapat driver perempuan terima kasih grab semoga kedepannya lebih baik lagi,seneng banget pakai aplikasi grab pemesanan cuman masukan pilihan driver perempuan laki laki canggung kalo pas driver perempuan terima kasih grab semoga kedepannya,neng banget pakai aplikasi grab mesan cuman masuk pilih driver perempuan laki laki canggung kalo pas driver perempuan terima kasih grab moga depan
47,1,"kapok kali ini aku isi pulsa di grab via pembayaran ovo, saldo dah dipotong, keterangan transaksi sukses, tapi pulsa gak masuk sampe sekarang. dah komplain tp dijawab transaksi sukses, nah kenyataan nya sampe sekarang pulsa nya gak masuk lhoooo. walaupun cuma 50ribu tapi bikin kapok dah",negatif,kapok kali ini aku isi pulsa di grab via pembayaran ovo saldo dah dipotong keterangan transaksi sukses tapi pulsa gak masuk sampe sekarang dah komplain tp dijawab transaksi sukses nah kenyataan nya sampe sekarang pulsa nya gak masuk lhoooo walaupun cuma ribu tapi bikin kapok dah,kapok kali isi pulsa grab via pembayaran ovo saldo dah dipotong keterangan transaksi sukses pulsa gak masuk sampe dah komplain tp transaksi sukses kenyataan nya sampe pulsa nya gak masuk lhoooo ribu bikin kapok dah,kapok kali isi pulsa grab via bayar ovo saldo dah potong terang transaksi sukses pulsa gak masuk sampe dah komplain tp transaksi sukses nyata nya sampe pulsa nya gak masuk lhoooo ribu bikin kapok dah
48,2,Udh sering terjadi ketika pengantaran barang instan dengan transaksi pake OVO penjemputan lama skali dan driver susah di hubungi... Prnah juga pengantaran barang blm di jemput malah tiba2 pengantaran selesai tp saldo berkurang.. gimana ini..,negatif,udh sering terjadi ketika pengantaran barang instan dengan transaksi pake ovo penjemputan lama skali dan driver susah di hubungi prnah juga pengantaran barang blm di jemput malah tiba pengantaran selesai tp saldo berkurang gimana ini,udh pengantaran barang instan transaksi pake ovo penjemputan skali driver susah hubungi prnah pengantaran barang blm jemput pengantaran selesai tp saldo berkurang gimana,udh antar barang instan transaksi pake ovo jemput skali driver susah hubung prnah antar barang blm jemput antar selesai tp saldo kurang gimana
49,5,"Baru kali ini lagi naik Grab setelah bertahun-tahun lalu. Tidak banyak yg berubah, promonya mantul drivernya pun baik-baik tingkatkan terus ya Grab😉",positif,baru kali ini lagi naik grab setelah bertahuntahun lalu tidak banyak yg berubah promonya mantul drivernya pun baikbaik tingkatkan terus ya grab,kali grab bertahuntahun yg berubah promonya mantul drivernya baikbaik tingkatkan ya grab,kali grab bertahuntahun yg ubah promonya mantul drivernya baikbaik tingkat ya grab
50,2,"Perintah batalkan pesanan karena Resto tutup tidak direspon dgn baik. Saya sampai ganti driver 3x karena gagal pembatalan padahal resto tutup. Tlg dong kalau konsumen request batalkan itu ya dibatalkan, karena driver pun cuma bisa batalkan lalu sistem reset cr driver baru. Mengecewakan !",negatif,perintah batalkan pesanan karena resto tutup tidak direspon dgn baik saya sampai ganti driver x karena gagal pembatalan padahal resto tutup tlg dong kalau konsumen request batalkan itu ya dibatalkan karena driver pun cuma bisa batalkan lalu sistem reset cr driver baru mengecewakan,perintah batalkan pesanan resto tutup direspon dgn ganti driver x gagal pembatalan resto tutup tlg konsumen request batalkan ya dibatalkan driver batalkan sistem reset cr driver mengecewakan,perintah batal pesan resto tutup direspon dgn ganti driver x gagal batal resto tutup tlg konsumen request batal ya batal driver batal sistem reset cr driver kecewa
